original_id 	 sent1 	 sent2 	 keyword_before 	 relation 1to2 	 pattern 	 original_label 	 original_genre 	 consistent 	 formula 	 start_ends 	 new_label 
897	rudolf has built a large and beautiful house.	rudolf has built a large *wooden house*	house	ent_r	[(['and+', 'beautiful+'], 'INS'), ('house+', ' > Hypo', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([4, 5, 6], [4]), ([7], [5, 6])]	neutral
897	rudolf has built a large and beautiful *tent*	rudolf has built a large house.	house	alt	[(['and+', 'beautiful+'], 'INS'), ('Alt | ', 'house+', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'alt*']->['ent_f', 'alt']	[([4, 5, 6], [4]), ([7], [5])]	contradiction
897	rudolf has built a large and beautiful house.	rudolf has built a large *tent*	house	alt	[(['and+', 'beautiful+'], 'INS'), ('house+', 'Alt |', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'ent_f']->['ent_f', 'alt']	[([4, 5, 6], [4]), ([7], [5])]	contradiction
897	rudolf has built a large and beautiful *statue*	rudolf has built a large house.	house	alt	[(['and+', 'beautiful+'], 'INS'), ('Alt | ', 'house+', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'alt*']->['ent_f', 'alt']	[([4, 5, 6], [4]), ([7], [5])]	contradiction
897	rudolf has built a large and beautiful house.	rudolf has built a large *statue*	house	alt	[(['and+', 'beautiful+'], 'INS'), ('house+', 'Alt |', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'ent_f']->['ent_f', 'alt']	[([4, 5, 6], [4]), ([7], [5])]	contradiction
897	rudolf has built a large and beautiful *car*	rudolf has built a large house.	house	alt	[(['and+', 'beautiful+'], 'INS'), ('Alt | ', 'house+', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'alt*']->['ent_f', 'alt']	[([4, 5, 6], [4]), ([7], [5])]	contradiction
897	rudolf has built a large and beautiful house.	rudolf has built a large *car*	house	alt	[(['and+', 'beautiful+'], 'INS'), ('house+', 'Alt |', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'ent_f']->['ent_f', 'alt']	[([4, 5, 6], [4]), ([7], [5])]	contradiction
903	she planted some pansies in the *plant* bed	she planted some blue and purple pansies in the flower bed.	flower	ent_r	[('INS', ['blue+', 'and+', 'purple+']), ('Hyper > ', 'flower+', '*')]	neutral	crowd:upward_monotone:conjunction	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([3], [3, 4, 5, 6]), ([6], [9])]	neutral
903	she planted some pansies in the flower bed.	she planted some blue and purple pansies in the *plant* bed	flower	ent_f	[('INS', ['blue+', 'and+', 'purple+']), ('flower+', ' < Hyper', '*')]	neutral	crowd:upward_monotone:conjunction	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([3], [3, 4, 5, 6]), ([6], [9])]	neutral
904	she planted some blue and purple pansies in the *plant* bed	she planted some pansies in the flower bed.	flower	ent_r	[(['blue+', 'and+', 'purple+'], 'INS'), ('Hyper > ', 'flower+', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([3, 4, 5, 6], [3]), ([9], [6])]	neutral
904	she planted some blue and purple pansies in the flower bed.	she planted some pansies in the *plant* bed	flower	ent_f	[(['blue+', 'and+', 'purple+'], 'INS'), ('flower+', ' < Hyper', '*')]	entailment	crowd:upward_monotone:conjunction	True	['ent_f', 'ent_f*']->['ent_f', 'ent_f']	[([3, 4, 5, 6], [3]), ([9], [6])]	entailment
905	she planted some pansies in the *plant* bed	she planted some dwarf pansies in the flower bed.	flower	ent_r	[('INS', ['dwarf+']), ('Hyper > ', 'flower+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([3], [3, 4]), ([6], [7])]	neutral
905	she planted some pansies in the flower bed.	she planted some dwarf pansies in the *plant* bed	flower	ent_f	[('INS', ['dwarf+']), ('flower+', ' < Hyper', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([3], [3, 4]), ([6], [7])]	neutral
906	she planted some dwarf pansies in the *plant* bed	she planted some pansies in the flower bed.	flower	ent_r	[(['dwarf+'], 'INS'), ('Hyper > ', 'flower+', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([3, 4], [3]), ([7], [6])]	neutral
906	she planted some dwarf pansies in the flower bed.	she planted some pansies in the *plant* bed	flower	ent_f	[(['dwarf+'], 'INS'), ('flower+', ' < Hyper', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f*']->['ent_f', 'ent_f']	[([3, 4], [3]), ([7], [6])]	entailment
920	i was in new york for a few *time*	i was in new york city with my boyfriend for a few days.	days	ent_r	[('INS', ['city+', 'with+', 'my+', 'boyfriend+']), ('Hyper > ', 'days+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([1, 2], [1, 2, 5, 6, 7, 8]), ([8], [12])]	neutral
920	i was in new york for a few days.	i was in new york city with my boyfriend for a few *time*	days	ent_f	[('INS', ['city+', 'with+', 'my+', 'boyfriend+']), ('days+', ' < Hyper', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([1, 2], [1, 2, 5, 6, 7, 8]), ([8], [12])]	neutral
922	i was in new york for a few *time*	i was in new york country club for a few days.	days	ent_r	[('INS', ['country+', 'club+']), ('Hyper > ', 'days+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([2], [2, 5, 6]), ([8], [10])]	neutral
922	i was in new york for a few days.	i was in new york country club for a few *time*	days	ent_f	[('INS', ['country+', 'club+']), ('days+', ' < Hyper', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([2], [2, 5, 6]), ([8], [10])]	neutral
923	i was in new york country club for a few *time*	i was in new york for a few days.	days	ent_r	[(['country+', 'club+'], 'INS'), ('Hyper > ', 'days+', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([2, 5, 6], [2]), ([10], [8])]	neutral
923	i was in new york country club for a few days.	i was in new york for a few *time*	days	ent_f	[(['country+', 'club+'], 'INS'), ('days+', ' < Hyper', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f*']->['ent_f', 'ent_f']	[([2, 5, 6], [2]), ([10], [8])]	entailment
942	my *individual* works in a bank	my brother works in a very big bank.	brother	ent_r	[('Hyper > ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	neutral
942	my brother works in a bank.	my *individual* works in a very big bank	brother	ent_f	[('brother+', ' < Hyper', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	neutral
942	my *somebody* works in a bank	my brother works in a very big bank.	brother	ent_r	[('Hyper > ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	neutral
942	my brother works in a bank.	my *somebody* works in a very big bank	brother	ent_f	[('brother+', ' < Hyper', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	neutral
942	my *relative* works in a bank	my brother works in a very big bank.	brother	ent_r	[('Hyper > ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	neutral
942	my brother works in a bank.	my *relative* works in a very big bank	brother	ent_f	[('brother+', ' < Hyper', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	neutral
942	my *younger brother* works in a bank	my brother works in a very big bank.	brother	ent_f	[('Hypo < ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([1, 2], [1]), ([6], [5, 6, 7])]	neutral
942	my brother works in a bank.	my *younger brother* works in a very big bank	brother	ent_r	[('brother+', ' > Hypo', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([1], [1, 2]), ([5], [6, 7, 8])]	neutral
942	my *older brother* works in a bank	my brother works in a very big bank.	brother	ent_f	[('Hypo < ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_r']	[([1, 2], [1]), ([6], [5, 6, 7])]	neutral
942	my brother works in a bank.	my *older brother* works in a very big bank	brother	ent_r	[('brother+', ' > Hypo', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_r']	[([1], [1, 2]), ([5], [6, 7, 8])]	neutral
942	my *sister* works in a bank	my brother works in a very big bank.	brother	alt	[('Alt | ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	contradiction
942	my brother works in a bank.	my *sister* works in a very big bank	brother	alt	[('brother+', 'Alt |', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	contradiction
942	my *mother* works in a bank	my brother works in a very big bank.	brother	alt	[('Alt | ', 'brother+', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	contradiction
942	my brother works in a bank.	my *mother* works in a very big bank	brother	alt	[('brother+', 'Alt |', '*'), ('INS', ['very+', 'big+'])]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_r']	[([1], [1]), ([5], [5, 6, 7])]	contradiction
943	my *individual* works in a very big bank	my brother works in a bank.	brother	ent_r	[('Hyper > ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
943	my brother works in a very big bank.	my *individual* works in a bank	brother	ent_f	[('brother+', ' < Hyper', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	entailment
943	my *somebody* works in a very big bank	my brother works in a bank.	brother	ent_r	[('Hyper > ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
943	my brother works in a very big bank.	my *somebody* works in a bank	brother	ent_f	[('brother+', ' < Hyper', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	entailment
943	my *relative* works in a very big bank	my brother works in a bank.	brother	ent_r	[('Hyper > ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
943	my brother works in a very big bank.	my *relative* works in a bank	brother	ent_f	[('brother+', ' < Hyper', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	entailment
943	my *younger brother* works in a very big bank	my brother works in a bank.	brother	ent_f	[('Hypo < ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([1, 2], [1]), ([6, 7, 8], [5])]	entailment
943	my brother works in a very big bank.	my *younger brother* works in a bank	brother	ent_r	[('brother+', ' > Hypo', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([1], [1, 2]), ([5, 6, 7], [6])]	neutral
943	my *older brother* works in a very big bank	my brother works in a bank.	brother	ent_f	[('Hypo < ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_f']	[([1, 2], [1]), ([6, 7, 8], [5])]	entailment
943	my brother works in a very big bank.	my *older brother* works in a bank	brother	ent_r	[('brother+', ' > Hypo', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_f']	[([1], [1, 2]), ([5, 6, 7], [6])]	neutral
943	my *sister* works in a very big bank	my brother works in a bank.	brother	alt	[('Alt | ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
943	my brother works in a very big bank.	my *sister* works in a bank	brother	alt	[('brother+', 'Alt |', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
943	my *mother* works in a very big bank	my brother works in a bank.	brother	alt	[('Alt | ', 'brother+', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
943	my brother works in a very big bank.	my *mother* works in a bank	brother	alt	[('brother+', 'Alt |', '*'), (['very+', 'big+'], 'INS')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_f']	[([1], [1]), ([5, 6, 7], [5])]	neutral
951	there 's a hole in this *cloth*	there's a small hole in this sock.	sock	ent_r	[('INS', ['small+']), ('Hyper > ', 'sock+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([3], [3, 4]), ([6], [7])]	neutral
951	there's a hole in this sock.	there 's a small hole in this *cloth*	sock	ent_f	[('INS', ['small+']), ('sock+', ' < Hyper', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([3], [3, 4]), ([6], [7])]	neutral
951	there 's a hole in this *t-shirt*	there's a small hole in this sock.	sock	alt	[('INS', ['small+']), ('Alt | ', 'sock+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'alt*']->['ent_r', 'alt']	[([3], [3, 4]), ([6], [7])]	contradiction
951	there's a hole in this sock.	there 's a small hole in this *t-shirt*	sock	alt	[('INS', ['small+']), ('sock+', 'Alt |', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r']->['ent_r', 'alt']	[([3], [3, 4]), ([6], [7])]	contradiction
952	there 's a small hole in this *cloth*	there's a hole in this sock.	sock	ent_r	[(['small+'], 'INS'), ('Hyper > ', 'sock+', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([3, 4], [3]), ([7], [6])]	neutral
952	there's a small hole in this sock.	there 's a hole in this *cloth*	sock	ent_f	[(['small+'], 'INS'), ('sock+', ' < Hyper', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f*']->['ent_f', 'ent_f']	[([3, 4], [3]), ([7], [6])]	entailment
952	there 's a small hole in this *t-shirt*	there's a hole in this sock.	sock	alt	[(['small+'], 'INS'), ('Alt | ', 'sock+', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'alt*']->['ent_f', 'alt']	[([3, 4], [3]), ([7], [6])]	contradiction
952	there's a small hole in this sock.	there 's a hole in this *t-shirt*	sock	alt	[(['small+'], 'INS'), ('sock+', 'Alt |', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f']->['ent_f', 'alt']	[([3, 4], [3]), ([7], [6])]	contradiction
979	there are some bags in the *place*	there are some big bags in the room.	room	ent_r	[('INS', ['big+']), ('Hyper > ', 'room+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the room.	there are some big bags in the *place*	room	ent_f	[('INS', ['big+']), ('room+', ' < Hyper', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the *bedroom*	there are some big bags in the room.	room	ent_f	[('INS', ['big+']), ('Hypo < ', 'room+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the room.	there are some big bags in the *bedroom*	room	ent_r	[('INS', ['big+']), ('room+', ' > Hypo', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the *kitchen*	there are some big bags in the room.	room	ent_f	[('INS', ['big+']), ('Hypo < ', 'room+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_f*']->['ent_r', 'ent_f']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the room.	there are some big bags in the *kitchen*	room	ent_r	[('INS', ['big+']), ('room+', ' > Hypo', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r*']->['ent_r', 'ent_r']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the *yard*	there are some big bags in the room.	room	alt	[('INS', ['big+']), ('Alt | ', 'room+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'alt*']->['ent_r', 'ind']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the room.	there are some big bags in the *yard*	room	alt	[('INS', ['big+']), ('room+', 'Alt |', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r']->['ent_r', 'ind']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the *garden*	there are some big bags in the room.	room	alt	[('INS', ['big+']), ('Alt | ', 'room+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'alt*']->['ent_r', 'ind']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the room.	there are some big bags in the *garden*	room	alt	[('INS', ['big+']), ('room+', 'Alt |', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r']->['ent_r', 'ind']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the *street*	there are some big bags in the room.	room	alt	[('INS', ['big+']), ('Alt | ', 'room+', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'alt*']->['ent_r', 'ind']	[([3], [3, 4]), ([6], [7])]	neutral
979	there are some bags in the room.	there are some big bags in the *street*	room	alt	[('INS', ['big+']), ('room+', 'Alt |', '*')]	neutral	crowd:upward_monotone	True	['ent_r', 'ent_r']->['ent_r', 'ind']	[([3], [3, 4]), ([6], [7])]	neutral
980	there are some big bags in the *place*	there are some bags in the room.	room	ent_r	[(['big+'], 'INS'), ('Hyper > ', 'room+', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([3, 4], [3]), ([7], [6])]	neutral
980	there are some big bags in the room.	there are some bags in the *place*	room	ent_f	[(['big+'], 'INS'), ('room+', ' < Hyper', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f*']->['ent_f', 'ent_f']	[([3, 4], [3]), ([7], [6])]	entailment
980	there are some big bags in the *bedroom*	there are some bags in the room.	room	ent_f	[(['big+'], 'INS'), ('Hypo < ', 'room+', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_f*']->['ent_f', 'ent_f']	[([3, 4], [3]), ([7], [6])]	entailment
980	there are some big bags in the room.	there are some bags in the *bedroom*	room	ent_r	[(['big+'], 'INS'), ('room+', ' > Hypo', '*')]	entailment	crowd:upward_monotone	True	['ent_f', 'ent_r*']->['ent_f', 'ent_r']	[([3, 4], [3]), ([7], [6])]	neutral
